id,id_race,id_horse,horse_name,jockey,trainer,age,weight,number,last_ran_days_ago,non_runner,form,position,distance_beaten,owner,sire,dam,official_rating,starting_price,price
6547,237556,262903,Flier,J. J. G. Ryan,"Mrs Denise Foster, Ireland",4,6-Sep,9,30,0,040-02625,7,4-Mar,,,,55,19,"€ 10,500"
6548,237556,262855,Inchiquin Maid(IRE),C. Stone-Walsh,"David Kenneth Budds, Ireland",4,2-Oct,1,17,0,65-574048,8,nk,Mark Landers &amp; Sean Harnedy,ESTIDHKAAR(IRE),SPINNING MAID(USA),65,12,"€ 10,500"
6549,237556,263272,Jims Cracker,R. M. Mulligan,"Dermot Anthony Mcloughlin, Ireland",3,7-Aug,14,35,0,622-00000,9,1 1/4,,,,47,34,"€ 10,500"
6550,237556,259324,Together Aclaim,D. N. Curran,"John Mcconnell, Ireland",4,12-Aug,13,49,0,36405000,10,hd,Mr Mark Dobbin,ACLAIM(IRE),DOZY(IRE),47,26,"€ 10,500"
6551,237556,250294,Mille Miglia,Adam Caffrey,"Colin A. Mcbratney, Ireland",5,2-Oct,2,16,0,4731-3650,11,4 1/2,Hot To Trot Racing and D B Clark,PRIDE OF DUBAI(AUS),MILLESTAN(IRE),65,51,"€ 10,500"
6552,237556,265465,Joven De Corazon(IRE),K. G. Kennedy,"Paul Stafford, Ireland",4,12-Aug,12,43,0,206-04030,12,nk,,,,47,34,"€ 10,500"
6553,237556,212444,Wild Shot,J. Kearney,"John Mcconnell, Ireland",9,10-Sep,6,71,0,74604415,13,4 1/2,Rockview Racing Syndicate,SO YOU THINK(NZ),HIGHLAND SHOT,59,26,"€ 10,500"
6554,237556,272362,Born Ruthless(IRE),Amy Jo Hayes,"A. Slattery, Ireland",4,9-Sep,7,169,0,86,pu,,Breaking Bad Syndicate,MAKE BELIEVE,SPRING ROSE(IRE),58,34,"€ 10,500"
6555,237556,259323,Riyami(IRE),Reserve,"Miss Shauna Larkin, Ireland",4,7-Sep,15,9,1,950-37089,,,H. H. Aga Khan,FASTNET ROCK(AUS),RIYABA(IRE),56,,"€ 10,500"
6556,237556,245820,Miss Paloma,Reserve,"Henry De Bromhead, Ireland",5,11-Sep,16,766,1,863/,,,John Pearce Racing Ltd,SEA THE MOON(GER),MISS CAP ESTEL,60,,"€ 10,500"
6557,237556,235380,Arctic Blaze(IRE),Reserve,"John Mcconnell, Ireland",7,1-Oct,17,415,1,20755130-,,,Mr John M. Flynn,RODERIC OCONNOR(IRE),CATADALYA(IRE),64,,"€ 10,500"
6558,237557,273283,Pittsford(IRE),Shane Foley,"M. Halford &amp; T. Collins, Ireland",3,8-Sep,8,21,0,705,1,,,,,,4.2,"€ 12,500"
6559,237557,271736,Banana Three(IRE),G. F. Carroll,"G. M. Lyons, Ireland",3,8-Sep,3,28,0,3054672,2,hd,,,,,3.5,"€ 12,500"
6560,237557,277394,Apercu(IRE),C. D. Hayes,"Andrew Oliver, Ireland",3,3-Sep,11,21,0,4,3,2-Jan,Team Valor International LLC,ELZAAM(AUS),NUTSHELL,,4.5,"€ 12,500"
6561,237557,278119,Concluding Call(IRE),William James Lee,"W. Mccreery, Ireland",3,3-Sep,12,,0,,4,2-Jan,Mrs F. Garavaglia-Drion,HOLY ROMAN EMPEROR(IRE),INCOMING CALL(USA),,9.5,"€ 12,500"
6562,237557,267920,Skyquake(IRE),Declan Mcdonogh,"Joseph Patrick OBrien, Ireland",3,3-Sep,14,33,0,4-87026,5,4 1/4,,,,,6,"€ 12,500"
6563,237557,272809,Dakota Chief(IRE),C. Horgan,"A. Slattery, Ireland",3,8-Sep,5,128,0,755,6,3 1/2,Mrs Donna OConnell,SIOUX NATION(USA),YEAH BABY(IRE),,34,"€ 12,500"
6564,237557,275147,Sarah Purser(IRE),J. J. G. Ryan,"Jack W. Davison, Ireland",3,3-Sep,13,48,0,337,7,2-Jan,Mrs Clodagh McStay,ZOFFANY(IRE),WHAT STYLE(IRE),,17,"€ 12,500"
6565,237557,266343,Next Week(IRE),P. A. Harnett,"A. Slattery, Ireland",5,11-Sep,2,455,0,,8,3 3/4,Joe Bolger,FRENCH NAVY,EASEE ON(IRE),,41,"€ 12,500"
6566,237557,278115,Hungry Horase(IRE),J. Kearney,"Luke Comer, Ireland",3,8-Sep,6,,0,,9,4 1/2,Mr Luke Comer,MIDI,GINGER MULLIGAN(IRE),,81,"€ 12,500"
6567,237557,278117,Primitivo(IRE),R. C. Colgan,"Luke Comer, Ireland",3,8-Sep,9,,0,,10,1 3/4,Mr Luke Comer,MIDI,ANOUSH ELLAH,,51,"€ 12,500"
6568,237557,278114,Cyprus Springs(IRE),S. McCullagh,"Luke Comer, Ireland",3,8-Sep,4,,0,,11,4 1/2,Mr Luke Comer,SECOND THOUGHT(IRE),SISTER LOUISE(IRE),,41,"€ 12,500"
6569,237557,278113,Almighty Love,D. W. OConnor,"John Mcconnell, Ireland",4,11-Sep,1,,0,,12,1 1/2,Blackhorse Equine Trading Ltd,COACH HOUSE(IRE),DASH OF LIME,,101,"€ 12,500"
6570,237557,278116,Lightninghill(IRE),J. A. Powell,"Andrew Oliver, Ireland",3,8-Sep,7,,0,,13,19,,,,,21,"€ 12,500"
6571,237557,278118,Faithfullilly(IRE),R. M. Mulligan,"P. Mulligan, Ireland",4,6-Sep,10,,0,,14,nk,,,,,126,"€ 12,500"
6572,237557,278120,Sea Wave(IRE),Reserve,"R. P. Cody, Ireland",3,3-Sep,15,,1,,,,,,,,,"€ 12,500"
6573,237557,276589,Johnny The Star(IRE),Reserve,"M. M. Rice, Ireland",3,8-Sep,16,16,1,500,,,,,,,,"€ 12,500"
6574,237557,276681,Dawn Rider(IRE),Reserve,"Joseph Patrick OBrien, Ireland",3,3-Sep,17,21,1,6,,,,,,,,"€ 12,500"
6575,237558,272532,Fairytale Princess(IRE),J. J. G. Ryan,"G. M. Lyons, Ireland",3,9-Aug,13,16,0,70069121,1,,Woodridge Stables Limited,CAMELOT,COPPLESTONE(IRE),74,5.5,"€ 16,500"
6576,237558,244559,Benavente,C. D. Hayes,"Kevin Thomas Coleman, Ireland",5,1-Sep,7,14,0,762451,2,2-Jan,"F Lynch, M Hartnet, W OBrien, A M Ryan",TWILIGHT SON,GALAPAGAR(USA),77,7,"€ 16,500"
6577,237558,235506,Longbourn(IRE),S. McCullagh,"Ross OSullivan, Ireland",7,3-Oct,1,68,0,22-003513,3,2-Jan,Mulgrave Partnership,MUKHADRAM,LADY CATHERINE,93,5,"€ 16,500"
6578,237558,64666,War Correspondent(IRE),G. F. Carroll,"R. P. Cody, Ireland",4,2-Sep,6,60,0,33563-434,4,nk,Ballygallon Stud Limited,TEOFILO(IRE),WALKAMIA(FR),78,12,"€ 16,500"
6579,237558,258880,New Year Honours,Declan Mcdonogh,"Gordon Elliott, Ireland",4,11-Aug,12,60,0,86/51-,5,4-Mar,,,,73,15,"€ 16,500"
6580,237558,240212,Boom Boom Boom,S. P. Davis,"Charles Byrnes, Ireland",6,13-Aug,9,50,0,0/0101530-,6,4-Mar,"Ms Pauline Twiss,/Eddie Dwyer/John Twiss",RAVENS PASS(USA),FUTURELAND,75,51,"€ 16,500"
6581,237558,267141,Autocrat(IRE),Shane Foley,"James McAuley, Ireland",3,13-Aug,8,14,0,81098516,7,sh,Mr J. Carthy,NO NAY NEVER(USA),CRYSTAL DIAMOND,78,9,"€ 16,500"
6582,237558,268895,Garrick Painter(IRE),Reserve,"Noel C. Kelly, Ireland",3,7-Aug,15,9,0,18478620,8,1,,,,72,26,"€ 16,500"
6583,237558,258768,Solar Breeze(IRE),R. C. Colgan,"Ms Sheila Lavery, Ireland",4,4-Sep,4,26,0,5-1609610,9,4-Mar,Royal Racing Club,KODIAC,SUNNY HARBOR(IRE),80,13,"€ 16,500"
6584,237558,249452,Jaafel(IRE),William James Lee,"James McAuley, Ireland",5,3-Sep,5,14,0,54945312,10,2 1/2,Mr Hamdan Al Maktoum,DARK ANGEL(IRE),CHEETAH,79,4.33,"€ 16,500"
6585,237558,269226,Lecales Approach(IRE),D. E. Sheehy,"Miss Natalia Lupini, Ireland",3,12-Aug,11,14,0,Jan-49,11,4-Mar,,,,77,23,"€ 16,500"
6586,237558,240018,Higher Kingdom,Siobhan Rutledge,"John Mcconnell, Ireland",6,13-Aug,10,14,0,77230600,12,3,Clipper Logistics,KINGMAN,NOOZHAH,75,26,"€ 16,500"
6587,237558,238631,Timourid(IRE),C. Stone-Walsh,"Paul W. Flynn, Ireland",6,7-Sep,3,19,0,84-220100,13,nk,H. H. Aga Khan,GLENEAGLES(IRE),TIMABIYRA(IRE),83,41,"€ 16,500"
6588,237558,273285,Red Special(USA),J. A. Powell,"W. Mccreery, Ireland",3,9-Aug,14,128,0,688,pu,,,,,74,34,"€ 16,500"
6589,237558,235816,Luke Short,R. Whearty,"Noel Meade, Ireland",6,12-Sep,2,14,1,9-3293101,,,Mrs Derville Meade,SAYIF(IRE),ACCLAMARE(IRE),88,,"€ 16,500"
6590,237559,274647,Limestone Red(IRE),William James Lee,"M. Halford &amp; T. Collins, Ireland",3,10-Sep,3,16,0,77000,1,,Mrs Caroline Hendron,COTAI GLORY,KOCNA(IRE),64,6,"€ 11,000"
6591,237559,265704,Hasten Slowly(IRE),Cillian McConnell,"John Mcconnell, Ireland",3,6-Sep,8,9,0,51708339,2,1,"Mrs M Cahill, Mrs C Hendron, C Kennelly",KESSAAR(IRE),HOPE AGAINST HOPE(IRE),60,17,"€ 11,000"
6592,237559,274803,Eloxi(IRE),R. C. Colgan,"Ms Sheila Lavery, Ireland",3,6-Sep,7,71,0,7609,3,3 1/4,John Lavery,ELZAAM(AUS),TRUFFLES(IRE),60,15,"€ 11,000"
6593,237559,265578,Master Garvey(IRE),Wesley Joyce,"Joseph Anthony Murray, Ireland",3,Sep-00,11,9,0,34623207,4,1 1/4,,,,54,6,"€ 11,000"
6594,237559,267307,Lady Christa(IRE),Declan Mcdonogh,"Ms Sheila Lavery, Ireland",3,1-Sep,10,30,0,96089020,5,2 1/4,John Runeckles,GUSTAV KLIMT(IRE),ORANGECHERIE(IRE),55,6.5,"€ 11,000"
6595,237559,265533,Florida Taiga(IRE),C. D. Hayes,"D. K. Weld, Ireland",3,8-Sep,4,36,0,56-867386,6,2-Jan,Moyglare Stud Farm,FREE EAGLE(IRE),ANTIQUE PLATINUM(IRE),62,15,"€ 11,000"
6596,237559,273088,Caulaincourt(IRE),J. Kearney,"G. M. Lyons, Ireland",3,2-Oct,1,28,0,667205,7,nk,Gaynor Bloodstock LLC,DARK ANGEL(IRE),TAMARISK(GER),70,7,"€ 11,000"
6597,237559,275935,Berlina(IRE),Siobhan Rutledge,"John Mcconnell, Ireland",3,12-Aug,12,21,0,868,8,2,John C. McConnell,MASTERCRAFTSMAN(IRE),CASSIONI(IRE),52,81,"€ 11,000"
6598,237559,267318,Catwalk Couture(IRE),S. B. Kelly,"Eddie &amp; Patrick Harty, Ireland",3,6-Sep,6,17,0,5-460,9,1,,,,60,34,"€ 11,000"
6599,237559,271311,Hijo De La Luna(GER),G. F. Carroll,"G. M. Lyons, Ireland",3,13-Sep,2,9,0,5547,10,2,David Spratt/Sean Jones/Mrs Lynne Lyons,SEA THE MOON(GER),HEY LITTLE GORL(GER),67,3,"€ 11,000"
6600,237559,267890,Turbo Sprint(IRE),R. Whearty,"John Mcconnell, Ireland",3,11-Aug,13,14,0,77040000,11,2-Jan,,,,51,41,"€ 11,000"
6601,237559,270811,Tasmanian Girl(IRE),D. E. Sheehy,"Aengus King, Ireland",3,7-Aug,14,32,0,7S605440,12,3 1/2,Mr Aengus King,AUSTRALIA,BLUEBERRY GAL(IRE),47,51,"€ 11,000"
6602,237559,270700,Zero Fighter(IRE),Kyle Faulkner,"E. D. Delany, Ireland",3,2-Sep,9,9,0,71440070,13,nk,,,,56,126,"€ 11,000"
6603,237559,274220,Cosmic Lady(IRE),Shane Foley,"Mrs J. Harrington, Ireland",3,7-Sep,5,16,0,6700,14,9,,,,61,41,"€ 11,000"
6604,237559,268877,Lucky Question,Reserve,"Ms Sheila Lavery, Ireland",3,7-Aug,15,44,1,0-004356,,,Question Mark Syndicate,UNFORTUNATELY(IRE),NESHLA,47,,"€ 11,000"
6605,237560,270943,Glorytogod Tom(IRE),Mr D. M. Fitzgerald,"Martin Paul Fitzgerald, Ireland",6,12-Nov,4,6,0,75-7,1,,,,,,23,"€ 10,000"
6606,237560,270951,Slim Marvel(FR),Trevor Ryan,"A. Slattery, Ireland",5,5-Nov,13,29,0,44-0,2,ns,Mrs S. Slattery,MASKED MARVEL,SLIM PEARL(FR),,9.5,"€ 10,000"
6607,237560,271509,Champagne Mahler(IRE),Rachael Blackmore,"Henry De Bromhead, Ireland",5,12-Nov,1,26,0,8-P5,3,4 1/4,The BM Partnership,MAHLER,CHLOLO SUPREME(IRE),,2.62,"€ 10,000"
6608,237560,276989,Ivar The Boneless(IRE),K. E. Buckley,"Gavin Patrick Cromwell, Ireland",5,12-Nov,6,36,0,844/4,4,10,,,,,5.5,"€ 10,000"
6609,237560,267361,Doyen Flyer(IRE),C. Brassil,"James M. Barcoe, Ireland",5,5-Nov,10,5,0,5-000060,5,1 3/4,,,,,201,"€ 10,000"
6610,237560,269793,Three In A Row(IRE),M. P. Walsh,"A. L. T. Moore, Ireland",5,12-Nov,8,20,0,6-Sep,6,sh,,,,,8.5,"€ 10,000"
6611,237560,275347,Half Off Six Pence(IRE),Sean Flanagan,"David Harry Kelly, Ireland",5,5-Nov,11,36,0,665,7,7 1/2,,,,,6,"€ 10,000"
6612,237560,269844,Mystic Sage(IRE),Daire McConville,"Henry De Bromhead, Ireland",5,5-Nov,12,38,0,0P-7,8,10,Pimlico Racing Ireland,SAGEBURG(IRE),MYSTIC CHERRY(IRE),,23,"€ 10,000"
6613,237560,275591,Due Course(IRE),Mr J. P. ORourke,"P. ORourke, Ireland",5,12-Nov,3,56,0,580,9,15,,,,,23,"€ 10,000"
6614,237560,241289,Coppercoast Paudie(IRE),E. M. OSullivan,"Ms M. Flynn, Ireland",10,12-Nov,2,15,0,0-80P0608,10,4,Mr M. Quilty,MR DINOS(IRE),CABIN FIRE(IRE),,81,"€ 10,000"
6615,237560,269941,Make No Plans(IRE),D. J. OKeeffe,"Liam G. OBrien, Ireland",5,12-Nov,7,48,0,670-0P,11,6 1/2,John Doorly/J.P. Lambe,VENDANGEUR(IRE),FRENCH IMPRESSIONS(IRE),,21,"€ 10,000"
6616,237560,260069,Aghmorough Bridge(IRE),S. D. Torrens,"W. P. Murphy, Ireland",7,5-Nov,9,680,0,5UP/,12,9,Mrs Ethna OToole,DOYEN(IRE),BURNT OIL BABE(IRE),,23,"€ 10,000"
6617,237560,263111,Innellan Shore(FR),J. W. Kennedy,"Gordon Elliott, Ireland",5,12-Nov,5,6,1,465588-PP,,,,,,,,"€ 10,000"
6618,237561,277432,Sportinthepark(IRE),Sam Ewing,"Noel Meade, Ireland",4,13-Oct,8,20,0,5,1,,P L Polly,WALK IN THE PARK(IRE),MISS OSCARTEEA(IRE),,11,"€ 11,000"
6619,237561,270938,Iceberg Theory(IRE),Sean Flanagan,"Paul Nolan, Ireland",4,13-Oct,4,33,0,30-3,2,2 3/4,J. R. Brennan,FLEMENSFIRTH(USA),JOANNE ONE(IRE),,3.5,"€ 11,000"
6620,237561,277471,Cobra Queen(IRE),D. J. OKeeffe,"Henry De Bromhead, Ireland",4,6-Oct,11,,0,,3,4 3/4,,,,,12,"€ 11,000"
6621,237561,270936,Balally Park(IRE),Donagh Meyler,"Thomas Cooper, Ireland",4,13-Oct,2,12,0,6-U0,4,6,,,,,67,"€ 11,000"
6622,237561,276318,Jack Du Large(FR),J. W. Kennedy,"Gordon Elliott, Ireland",4,13-Oct,5,,0,,5,3 3/4,Weld-Spec (Glasgow) Ltd &amp; Dee LEstrange,KAPGARDE(FR),EMY CHOPE(FR),,9,"€ 11,000"
6623,237561,276640,Johnny Cakes(FR),S. D. Torrens,"P. J. Rothwell, Ireland",4,13-Oct,6,12,0,0,6,6 1/2,,,,,251,"€ 11,000"
6624,237561,278122,Pfeiffer(IRE),Sarah Kavanagh,"Colm A. Murphy, Ireland",4,6-Oct,12,,0,,7,29,,,,,13,"€ 11,000"
6625,237561,270952,A La Carte(IRE),S. F. OKeeffe,"Miss Elizabeth Doyle, Ireland",4,6-Oct,10,6,0,8-760,8,34,,,,,151,"€ 11,000"
6626,237561,273379,Intense Approach,B. W. Harvey,"John Mcconnell, Ireland",4,7-Nov,1,55,0,211,F,,,,,,2.2,"€ 11,000"
6627,237561,277395,Grizzley Adams(IRE),Mr A. Burke-Ott,"Alexander Ott, Ireland",4,13-Oct,3,21,0,0,F,,,,,,251,"€ 11,000"
6628,237561,269684,Tramps Like Us(IRE),Denis ORegan,"David Harry Kelly, Ireland",4,13-Oct,9,27,0,54-903,pu,,,,,,26,"€ 11,000"
6629,237561,278090,Tuscaloosa Anna(IRE),J. J. Slevin,"Shay Slevin, Ireland",4,6-Oct,13,,0,,pu,,,,,,201,"€ 11,000"
6630,237561,278121,Mossy Fen Park(IRE),Rachael Blackmore,"Henry De Bromhead, Ireland",4,13-Oct,7,,1,,,,Clipper Logistics Group Ltd,WALK IN THE PARK(IRE),MSMILAN(IRE),,,"€ 11,000"
6631,237562,253332,Double Pink(IRE),B. Hayes,"Daniel G. Murphy, Ireland",6,1-Nov,2,47,0,2C61-62,1,,Ms Claudine Corrigan,WALK IN THE PARK(IRE),WHY NOT THISTLE(IRE),,13,"€ 13,000"
6632,237562,261900,Good As Hell(IRE),Niall Moore,"Philip Fenton, Ireland",8,1-Nov,3,33,0,6U151560,2,11,Mr James P. Moran,SHANTOU(USA),IRISH MOLLY(IRE),,29,"€ 13,000"
6633,237562,263156,Belle The Lioness(IRE),Rachael Blackmore,"Henry De Bromhead, Ireland",6,1-Nov,1,246,0,1/2210-,3,4 1/4,,,,,4.33,"€ 13,000"
6634,237562,258975,Whatcouldhavebeen(IRE),A. P. Kelly,"Jarlath P. Fahey, Ireland",5,1-Nov,5,17,0,6314428-,4,15,Mrs Suzanne Fahey,BATTLE OF MARENGO(IRE),YOUVE GOT A FRIEND(IRE),,3.25,"€ 13,000"
6635,237562,268048,Mollys Mango,J. W. Kennedy,"Gordon Elliott, Ireland",5,1-Nov,4,15,0,3136-1,pu,,,,,,2.25,"€ 13,000"
6636,237563,259530,Minella Crooner(IRE),J. W. Kennedy,"Gordon Elliott, Ireland",7,Nov-00,4,248,0,12/P2132P-,1,,David Barnard,SHANTOU(USA),LAREN(GER),,5,"€ 25,000"
6637,237563,261000,Joyeux Machin(FR),Sean Flanagan,"Paul Nolan, Ireland",6,9-Oct,5,77,0,1P50-1341,2,2-Jan,,,,,4.5,"€ 25,000"
6638,237563,263165,Time To Rocco(IRE),D. J. OKeeffe,"Colin Motherway, Ireland",6,2-Oct,6,12,0,817-54248,3,19,James Gerard Coleman,SHIROCCO(GER),TIME IN MILAN(IRE),,26,"€ 25,000"
6639,237563,253948,Bronn(IRE),P. Townend,"W. P. Mullins, Ireland",6,Nov-00,2,217,0,521/42133-,4,49,Steven Crawford,NOTNOWCATO,CLUAIN EASA(IRE),,1.53,"€ 25,000"
6640,237563,249670,Churchstonewarrior(IRE),M. P. Walsh,"Jonathan Sweeney, Ireland",8,5-Nov,1,278,1,2432/2221-,,,T. A. Hegarty,MAHLER,WESTERN APPROACHES,,,"€ 25,000"
6641,237563,241224,Idas Boy(IRE),Sam Ewing,"Noel Meade, Ireland",9,Nov-00,3,362,1,1242/12P-,,,Gigginstown House Stud,DUBAI DESTINATION(USA),WITNESS EXPRESS(IRE),,,"€ 25,000"
6642,237564,262227,The King Of Prs(IRE),Sean Flanagan,"Gavin Patrick Cromwell, Ireland",5,12-Nov,9,60,0,0/61F0-941,1,,,,,,9,"€ 14,000"
6643,237564,261010,Henn See(FR),P. Townend,"W. P. Mullins, Ireland",6,12-Nov,3,296,0,1/F4-,2,1,,,,,2.62,"€ 14,000"
6644,237564,255565,Skippin Court(IRE),Sam Ewing,"Peter Fahey, Ireland",6,12-Nov,7,55,0,06160-44P,3,5,Dexys Midnight Runners Syndicate,COURT CAVE(IRE),TOMBOY(IRE),,10,"€ 14,000"
6645,237564,253554,Neveradullmoment(IRE),S. D. Torrens,"J. P. Dempsey, Ireland",6,12-Nov,6,10,0,4264-3128,4,2 3/4,Mr John P. McManus,MAHLER,CASTLECROSSINGS(IRE),,6,"€ 14,000"
6646,237564,250811,Tempo Chapter Two(IRE),D. E. Mullins,"Gavin Patrick Cromwell, Ireland",7,12-Nov,8,51,0,50-0P4542,5,2,J. P. McGovern,MORPHEUS,QUECHA(IRE),,13,"€ 14,000"
6647,237564,239876,Mc Alpine(IRE),J. P. OSullivan,"P. J. Rothwell, Ireland",9,12-Nov,5,10,0,01215/0-U9,6,1 1/2,Mr Oliver Barden,ROBIN DES CHAMPS(FR),JOIE DE COTTE(FR),,81,"€ 14,000"
6648,237564,265987,Mighty Mo Missouri(IRE),C. Smithers,"Mrs J. Harrington, Ireland",4,4-Nov,11,38,0,2020-1389,7,3 1/2,,,,,8.5,"€ 14,000"
6649,237564,260004,Malton Groove(IRE),J. W. Kennedy,"Gordon Elliott, Ireland",6,12-Nov,4,293,0,8/4PF-,8,14,Caldwell Construction,KAYF TARA,TRIPTOSHAN(IRE),,9.5,"€ 14,000"
6650,237564,243033,Balthar Boy(IRE),J. J. Slevin,"Eamon Courtney, Ireland",8,12-Nov,1,818,0,P68/,9,26,Mrs Valerie Courtney,IMPERIAL MONARCH(IRE),ROSSDARA(IRE),,151,"€ 14,000"
6651,237564,213567,Strange Notions(IRE),H. Morgan,"Charles OBrien, Ireland",9,5-Nov,10,188,0,71FPP/59-,10,3 3/4,Painestown Syndicate,HIGH CHAPARRAL(IRE),SILIRISA(FR),,67,"€ 14,000"
6652,237564,276320,Charming Fortune(IRE),K. E. Buckley,"Gavin Patrick Cromwell, Ireland",5,12-Nov,2,21,0,331,11,4-Mar,,,,,9,"€ 14,000"
6653,237565,270719,Jeriko De Baune(FR),Niall Moore,"Philip Fenton, Ireland",4,12-Nov,1,20,0,98-8890U5,1,,Crohane Town &amp; Country Syndicate,CASTLE DU BERLAIS(FR),NOUVELLE DESTRUVAL(FR),94,5.5,"€ 11,000"
6654,237565,234093,Collo Meo(IRE),C. Brassil,"Eoin Doyle, Ireland",8,5-Nov,4,27,0,May-00,2,3 1/4,Mr Eoin Doyle,JEREMY(USA),TOTO CORDE MEO(IRE),86,8,"€ 11,000"
6655,237565,242255,Courting Vickie(IRE),J. J. Slevin,"James M. Barcoe, Ireland",9,13-Oct,10,10,0,UP-5338P7,3,5,Mr James M. Barcoe,COURT CAVE(IRE),VICKATE(IRE),80,7,"€ 11,000"
6656,237565,264803,Cruisin Susan(IRE),Mr J. P. Berry,"J. A. Berry, Ireland",6,10-Nov,2,10,0,41P-64853,4,4 3/4,,,,91,8.5,"€ 11,000"
6657,237565,257843,Banada Bridge(IRE),Jordan Colin Gainford,"Mrs Denise Foster, Ireland",6,8-Nov,3,41,0,2-0572325,5,10,,,,89,3.25,"€ 11,000"
6658,237565,261531,Something Small(IRE),D. J. OKeeffe,"James A. Nash, Ireland",5,5-Nov,6,46,0,000/7-5,pu,,Twenty Twenty Syndicate,FASCINATING ROCK(IRE),STRAWBERRY LEAF,86,19,"€ 11,000"
6659,237565,250490,Mythical Times(IRE),Donagh Meyler,"Peter Cluskey, Ireland",5,2-Nov,8,33,0,900/P5,pu,,Sheikh Juma Dalmook Al Maktoum,CAMELOT,ERYSIMUM(IRE),83,17,"€ 11,000"
6660,237565,269794,Pirate Bonnie(IRE),A. P. Kelly,"Jarlath P. Fahey, Ireland",5,1-Nov,9,6,0,00UU00-9,pu,,,,,82,5,"€ 11,000"
6661,237565,270761,Didyouseethelight(IRE),D. E. Mullins,"Miss J. M. Lee, Ireland",6,5-Nov,5,36,1,P-007,,,,,,86,,"€ 11,000"
6662,237565,246544,Glorious Singer(IRE),E. M. OSullivan,"Ms M. Flynn, Ireland",8,2-Nov,7,6,1,05-506697,,,Mr Stephen M. Curran,FAME AND GLORY,NATIVE SINGER(IRE),83,,"€ 11,000"
6663,237566,255295,Kiln Time(IRE),B. Hayes,"Michael J. Bowe, Ireland",7,5-Nov,7,10,0,P00/2,1,,John P. Bowe,LEADING LIGHT(IRE),SWEET KILN(IRE),86,5,"€ 11,000"
6664,237566,247410,Wellgowats(IRE),A. P. Kelly,"Liam G. OBrien, Ireland",8,11-Nov,3,38,0,137753-19,2,1 1/4,Liam G. OBrien,DYLAN THOMAS(IRE),SHANNON FALLS(FR),92,4.33,"€ 11,000"
6665,237566,245159,Man River(IRE),Mr P. W. Gleeson,"P. F. ODonnell, Ireland",6,5-Nov,8,125,0,00/,3,7,Jack W. Davison,ANJAAL,SAFIYA SONG(IRE),86,29,"€ 11,000"
6666,237566,264362,Cornmarket(IRE),A. M. McCurtin,"Michael Flannery, Ireland",4,2-Nov,10,12,0,000-004,4,2-Jan,Mr M. Flannery,ELZAAM(AUS),SAUANNA BELLE(IRE),84,23,"€ 11,000"
6667,237566,251093,Brownstone(IRE),Mr J. Dunne,"Ian Patrick Donoghue, Ireland",7,6-Nov,5,15,0,8-7795314,5,3 3/4,Mr Thomas OToole,YEATS(IRE),SHUIL AWAY(IRE),87,4.5,"€ 11,000"
6668,237566,217705,Mastermind(IRE),H. P. Cleary,"Charles OBrien, Ireland",9,7-Nov,4,46,0,092707-85,6,5,Painestown Syndicate,NATHANIEL(IRE),SNOW GRETEL(IRE),88,7,"€ 11,000"
6669,237566,254564,Huit Reflets(FR),T. P. Harney,"Miss Elizabeth Doyle, Ireland",6,6-Nov,6,167,0,5P4F09-39,7,2 1/4,,,,87,4.5,"€ 11,000"
6670,237566,263238,Mollys Dream(IRE),Mr G. F. Wallis,"Eoin Doyle, Ireland",5,5-Nov,9,168,0,3/P90-0,8,4 1/2,,,,86,51,"€ 11,000"
6671,237566,259969,Tastyee(IRE),Mr E. T. Mellerick,"David Kenneth Budds, Ireland",5,Dec-00,1,26,0,U75,pu,,Stephen Fallon,MARKAZ(IRE),SPIRIT OF ALSACE(IRE),95,13,"€ 11,000"
6672,237566,257378,Eikonix,J. S. Mcgarvey,"John Joseph Hanlon, Ireland",5,11-Nov,2,49,0,000-5,R,,Sum Yokes Syndicate,PACO BOY(IRE),SLIDE SHOW,92,34,"€ 11,000"
6673,237567,268538,Burdett Road,Harry Cobden,James Owen,3,Nov-00,2,13,0,1,1,,,,,,3.25,£45560
6674,237567,276031,An Bradan Feasa(IRE),Tom Bellamy,Jack Jones,3,Nov-00,1,64,0,1,2,6 1/2,E. S. Racing Two,CAMELOT,GRIANAN AILIGH(IRE),,9,£45560
6675,237567,278125,Milan Tino(IRE),Jonjo ONeill Jr.,"N. George &amp; A. Zetterholm, France",3,Nov-00,9,35,0,23,3,2-Jan,,,,,2.5,£45560
6676,237567,264457,Eagle Prince(IRE),Nico de Boinville,Brian Ellison,3,Nov-00,3,46,0,1,4,5 1/2,,,,,34,£45560
6677,237567,264404,Gifted Angel(IRE),Gavin Sheehan,Tom Dascombe,3,Nov-00,6,27,0,31511,5,3 3/4,Mr D. R. Passant,DARK ANGEL(IRE),SOMMORELL(IRE),,6,£45560
6678,237567,262369,I Still Have Faith,Jack Quinlan,B. F. Brookhouse,3,Nov-00,7,31,0,1,6,19,,,,,19,£45560
6679,237567,278123,Ellerton(FR),James Best,Syd Hosie,3,Nov-00,4,39,0,,7,7,,,,,34,£45560
6680,237567,276765,Seraphic(IRE),Brendan Powell,Simon Pearce,3,Nov-00,10,44,0,6331,8,9 1/2,Nigel Hanger &amp; Eric Jones,DUBAWI(IRE),ELLE GALANTE(GER),,101,£45560
